scenario,environment,environment_index,strategy,description,probability_of_detection,probability_of_false_alarm,sensitivity,average_intercept_rate,average_reward,average_cost,average_continuous_reward,percentage_of_correct_predictions,average_intercept_time_error,average_intercept_time_error_us,average_time_to_intercept,average_time_to_intercept_censored,average_time_to_intercept_us,scan_efficiency,coverage,active_band_coverage,average_dwell_time,total_reward,n_timesteps,n_bands,emission_opportunities,observed_active_cells,intercepts,observed_idle_cells,false_alarms,visits,settling_timesteps,predictions,correct_predictions,bands_ever_active,bands_intercepted,n_intercept_time_predictions
frequency_agile,config_221:frequency_agile,2,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05688926458157227,0.010999676480103526,0.9438990182328191,0.17691903259726605,0.08155888538380653,-0.16238196635120927,0.16238196635120927,90.69400630914826,69.22720897615709,138454.41795231416,179.25,289.3076923076923,358500.0,0.17691903259726605,1.0,0.9230769230769231,2.0,310.25,3804.0,32.0,11830.0,713.0,673.0,3091.0,34.0,3804.0,0.0,1902.0,1725.0,13.0,12.0,713.0
frequency_agile,config_45:frequency_agile,3,sequential,Open-loop sequential sweep (baseline),0.028162717925793473,0.01008533747090768,0.9473684210526315,0.0315,-0.0856,-0.016561749999999997,0.016561749999999997,,268.22801302931595,536456.026058632,163.14285714285714,163.14285714285714,326285.71428571426,0.0315,1.0,1.0,2.0,-342.4,4000.0,32.0,4474.0,133.0,126.0,3867.0,39.0,4000.0,0.0,0.0,0.0,7.0,7.0,307.0
frequency_agile,config_45:frequency_agile,3,random,Uniform random band selection,0.030397854269110416,0.010376134889753566,0.9379310344827586,0.034,-0.08646250000000001,-0.0189225,0.0189225,,184.49261992619927,368985.2398523985,345.42857142857144,345.42857142857144,690857.1428571428,0.034,1.0,1.0,2.0,-345.85,4000.0,32.0,4474.0,145.0,136.0,3855.0,40.0,4000.0,0.0,0.0,0.0,7.0,7.0,271.0
frequency_agile,config_45:frequency_agile,3,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04447921323200715,0.010023740437879188,0.9521531100478469,0.04975,-0.0647875,-0.03493625,0.03493625,86.7,105.25,210500.0,126.28571428571429,126.28571428571429,252571.42857142858,0.04975,1.0,1.0,2.0,-259.15,4000.0,32.0,4474.0,209.0,199.0,3791.0,38.0,4000.0,0.0,2000.0,1734.0,7.0,7.0,442.0
frequency_agile,config_45:frequency_agile,3,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.050290567724631204,0.009564293304994687,0.9533898305084746,0.05625,-0.057975,-0.041712000000000006,0.041712000000000006,86.05000000000001,88.35102040816327,176702.04081632654,31.666666666666668,588.4285714285714,63333.333333333336,0.05625,1.0,0.8571428571428571,2.0,-231.9,4000.0,32.0,4474.0,236.0,225.0,3764.0,36.0,4000.0,0.0,2000.0,1721.0,7.0,6.0,490.0
frequency_agile,config_45:frequency_agile,3,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.050290567724631204,0.009564293304994687,0.9533898305084746,0.05625,-0.057975,-0.041712000000000006,0.041712000000000006,86.05000000000001,88.35102040816327,176702.04081632654,31.666666666666668,588.4285714285714,63333.333333333336,0.05625,1.0,0.8571428571428571,2.0,-231.9,4000.0,32.0,4474.0,236.0,225.0,3764.0,36.0,4000.0,0.0,2000.0,1721.0,7.0,6.0,490.0
frequency_agile,config_136:frequency_agile,4,sequential,Open-loop sequential sweep (baseline),0.029946629768729,0.010595542564852027,0.9558359621451105,0.09921414538310412,-0.008562540929927967,-0.08441355599214145,0.08441355599214145,,40.28235294117647,80564.70588235294,110.57142857142857,88.55555555555556,221142.85714285713,0.09921414538310412,1.0,0.7777777777777778,2.0,-26.150000000000013,3054.0,32.0,10118.0,317.0,303.0,2737.0,29.0,3054.0,0.0,0.0,0.0,9.0,7.0,170.0
frequency_agile,config_136:frequency_agile,4,random,Uniform random band selection,0.030045463530341966,0.009872029250457038,0.9529780564263323,0.09954158480681075,-0.012393582187295358,-0.08506123117223313,0.08506123117223313,,109.04802259887006,218096.04519774014,131.0,90.88888888888889,262000.0,0.09954158480681075,1.0,0.6666666666666666,2.0,-37.85000000000002,3054.0,32.0,10118.0,319.0,304.0,2735.0,27.0,3054.0,0.0,0.0,0.0,9.0,6.0,177.0
frequency_agile,config_136:frequency_agile,4,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05653291164261712,0.01098901098901099,0.9581239530988275,0.18729535036018335,0.08999672560576294,-0.17279862475442043,0.17279862475442043,95.35036018336608,25.818181818181817,51636.36363636363,302.1666666666667,205.0,604333.3333333334,0.18729535036018335,1.0,0.6666666666666666,2.0,274.85,3054.0,32.0,10118.0,597.0,572.0,2457.0,27.0,3054.0,0.0,1527.0,1456.0,9.0,6.0,330.0
frequency_agile,config_136:frequency_agile,4,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.059992093299070966,0.0112079701120797,0.9410852713178295,0.19875573018991485,0.10299607072691551,-0.1843055009823183,0.1843055009823183,96.5946299934512,30.137931034482758,60275.862068965514,106.0,74.22222222222223,212000.0,0.19875573018991485,0.96875,0.6666666666666666,2.0,314.54999999999995,3054.0,32.0,10118.0,645.0,607.0,2409.0,27.0,3054.0,0.0,1527.0,1475.0,9.0,6.0,377.0
frequency_agile,config_136:frequency_agile,4,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.059992093299070966,0.0112079701120797,0.9410852713178295,0.19875573018991485,0.10299607072691551,-0.1843055009823183,0.1843055009823183,96.5946299934512,30.137931034482758,60275.862068965514,106.0,74.22222222222223,212000.0,0.19875573018991485,0.96875,0.6666666666666666,2.0,314.54999999999995,3054.0,32.0,10118.0,645.0,607.0,2409.0,27.0,3054.0,0.0,1527.0,1475.0,9.0,6.0,377.0
frequency_agile,config_5:frequency_agile,5,sequential,Open-loop sequential sweep (baseline),0.03001209555488358,0.010323660714285714,0.9543269230769231,0.09925,-0.008762500000000006,-0.08457075,0.08457075,,68.22303206997084,136446.06413994168,293.375,471.1111111111111,586750.0,0.09925,1.0,0.8888888888888888,2.0,-35.050000000000026,4000.0,32.0,13228.0,416.0,397.0,3584.0,37.0,4000.0,0.0,0.0,0.0,9.0,8.0,343.0
frequency_agile,config_5:frequency_agile,5,random,Uniform random band selection,0.02933172059268219,0.008344923504867872,0.9580246913580247,0.097,-0.014262500000000003,-0.0831655,0.0831655,,107.31651376146789,214633.02752293576,285.625,451.8888888888889,571250.0,0.097,1.0,0.8888888888888888,2.0,-57.05000000000001,4000.0,32.0,13228.0,405.0,388.0,3595.0,30.0,4000.0,0.0,0.0,0.0,9.0,8.0,327.0
frequency_agile,config_5:frequency_agile,5,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05276685817961899,0.010407101316192225,0.9522510231923602,0.1745,0.07623749999999999,-0.16015825,0.16015825,91.4,56.228070175438596,112456.14035087719,334.0,494.8888888888889,668000.0,0.1745,1.0,0.8888888888888888,2.0,304.94999999999993,4000.0,32.0,13228.0,733.0,698.0,3267.0,34.0,4000.0,0.0,2000.0,1828.0,9.0,8.0,570.0
frequency_agile,config_5:frequency_agile,5,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.06267009374055035,0.009247448979591837,0.9594907407407407,0.20725,0.1131875,-0.19357350000000004,0.19357350000000004,94.19999999999999,62.21417682926829,124428.35365853658,368.5,525.5555555555555,737000.0,0.20725,1.0,0.8888888888888888,2.0,452.75,4000.0,32.0,13228.0,864.0,829.0,3136.0,29.0,4000.0,0.0,2000.0,1884.0,9.0,8.0,656.0
frequency_agile,config_5:frequency_agile,5,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.06267009374055035,0.009247448979591837,0.9594907407407407,0.20725,0.1131875,-0.19357350000000004,0.19357350000000004,94.19999999999999,62.21417682926829,124428.35365853658,368.5,525.5555555555555,737000.0,0.20725,1.0,0.8888888888888888,2.0,452.75,4000.0,32.0,13228.0,864.0,829.0,3136.0,29.0,4000.0,0.0,2000.0,1884.0,9.0,8.0,656.0
frequency_agile,config_31:frequency_agile,6,sequential,Open-loop sequential sweep (baseline),0.05583756345177665,0.008523439458510905,1.0,0.00275,-0.1198375,0.0115095,-0.0115095,,514.7258064516129,1029451.6129032258,513.5,513.5,1027000.0,0.00275,1.0,1.0,2.0,-479.35,4000.0,32.0,197.0,11.0,11.0,3989.0,34.0,4000.0,0.0,0.0,0.0,4.0,4.0,62.0
frequency_agile,config_31:frequency_agile,6,random,Uniform random band selection,0.03553299492385787,0.008514901076884547,1.0,0.00175,-0.12490000000000001,0.012519500000000003,-0.012519500000000003,,407.5,815000.0,570.0,903.25,1140000.0,0.00175,1.0,0.75,2.0,-499.6,4000.0,32.0,197.0,7.0,7.0,3993.0,34.0,4000.0,0.0,0.0,0.0,4.0,3.0,6.0
frequency_agile,config_31:frequency_agile,6,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.06598984771573604,0.008527715073990468,1.0,0.00325,-0.119275,0.011004250000000002,-0.011004250000000002,97.7,345.125,690250.0,148.0,148.0,296000.0,0.00325,1.0,1.0,2.0,-477.1,4000.0,32.0,197.0,13.0,13.0,3987.0,34.0,4000.0,0.0,2000.0,1954.0,4.0,4.0,36.0
frequency_agile,config_31:frequency_agile,6,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.050761421319796954,0.008521303258145364,1.0,0.0025,-0.120125,0.011760750000000002,-0.011760750000000002,99.05000000000001,660.7181818181818,1321436.3636363638,584.5,584.5,1169000.0,0.0025,1.0,1.0,2.0,-480.5,4000.0,32.0,197.0,10.0,10.0,3990.0,34.0,4000.0,0.0,2000.0,1981.0,4.0,4.0,55.0
frequency_agile,config_31:frequency_agile,6,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.050761421319796954,0.008521303258145364,1.0,0.0025,-0.120125,0.011760750000000002,-0.011760750000000002,99.05000000000001,660.7181818181818,1321436.3636363638,584.5,584.5,1169000.0,0.0025,1.0,1.0,2.0,-480.5,4000.0,32.0,197.0,10.0,10.0,3990.0,34.0,4000.0,0.0,2000.0,1981.0,4.0,4.0,55.0
frequency_agile,config_227:frequency_agile,8,sequential,Open-loop sequential sweep (baseline),0.03002811142346026,0.00865265760197775,0.9591836734693877,0.1261406333870102,0.022262479871175515,-0.11232179280730006,0.11232179280730006,,50.33112582781457,100662.25165562914,174.44444444444446,174.44444444444446,348888.88888888893,0.1261406333870102,1.0,1.0,2.0,82.94999999999997,3726.0,32.0,15652.0,490.0,470.0,3236.0,28.0,3726.0,0.0,0.0,0.0,9.0,9.0,302.0
frequency_agile,config_227:frequency_agile,8,random,Uniform random band selection,0.03200868898543317,0.00939261114589856,0.9417293233082706,0.13446054750402575,0.027992485238862046,-0.12035024154589374,0.12035024154589374,,91.3064024390244,182612.8048780488,111.25,391.44444444444446,222500.0,0.13446054750402575,1.0,0.8888888888888888,2.0,104.29999999999998,3726.0,32.0,15652.0,532.0,501.0,3194.0,30.0,3726.0,0.0,0.0,0.0,9.0,8.0,328.0
frequency_agile,config_227:frequency_agile,8,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05392282136468183,0.008809020436927413,0.9504504504504504,0.22651637144390768,0.13557434245840042,-0.21311835748792277,0.21311835748792277,91.62640901771336,39.25451263537906,78509.02527075811,114.0,114.0,228000.0,0.22651637144390768,1.0,1.0,2.0,505.15,3726.0,32.0,15652.0,888.0,844.0,2838.0,25.0,3726.0,0.0,1863.0,1707.0,9.0,9.0,554.0
frequency_agile,config_227:frequency_agile,8,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.06018400204446716,0.008035062089116142,0.9534412955465587,0.2528180354267311,0.16521739130434787,-0.2398236714975846,0.2398236714975846,95.49114331723028,44.083333333333336,88166.66666666667,115.22222222222223,115.22222222222223,230444.44444444447,0.2528180354267311,1.0,1.0,2.0,615.6000000000001,3726.0,32.0,15652.0,988.0,942.0,2738.0,22.0,3726.0,0.0,1863.0,1779.0,9.0,9.0,654.0
frequency_agile,config_227:frequency_agile,8,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.06018400204446716,0.008035062089116142,0.9534412955465587,0.2528180354267311,0.16521739130434787,-0.2398236714975846,0.2398236714975846,95.49114331723028,44.083333333333336,88166.66666666667,115.22222222222223,115.22222222222223,230444.44444444447,0.2528180354267311,1.0,1.0,2.0,615.6000000000001,3726.0,32.0,15652.0,988.0,942.0,2738.0,22.0,3726.0,0.0,1863.0,1779.0,9.0,9.0,654.0
frequency_agile,config_168:frequency_agile,9,sequential,Open-loop sequential sweep (baseline),0.029818043250452512,0.00789975483519477,0.9513677811550152,0.07825,-0.0317875,-0.06454750000000001,0.06454750000000001,,158.50842696629215,317016.8539325843,90.66666666666667,549.1666666666666,181333.33333333334,0.07825,1.0,0.75,2.0,-127.15,4000.0,32.0,10497.0,329.0,313.0,3671.0,29.0,4000.0,0.0,0.0,0.0,12.0,9.0,356.0
frequency_agile,config_168:frequency_agile,9,random,Uniform random band selection,0.03286653329522721,0.0076859730990941535,0.9663865546218487,0.08625,-0.026250000000000002,-0.07265250000000001,0.07265250000000001,,123.01911764705882,246038.23529411765,103.22222222222223,693.8333333333334,206444.44444444447,0.08625,1.0,0.75,2.0,-105.00000000000001,4000.0,32.0,10497.0,357.0,345.0,3643.0,28.0,4000.0,0.0,0.0,0.0,12.0,9.0,340.0
frequency_agile,config_168:frequency_agile,9,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04734686100790702,0.008628127696289905,0.9502868068833652,0.12425,0.021287499999999994,-0.11041250000000001,0.11041250000000001,86.5,64.06120331950207,128122.40663900414,460.90909090909093,636.0833333333334,921818.1818181819,0.12425,1.0,0.9166666666666666,2.0,85.14999999999998,4000.0,32.0,10497.0,523.0,497.0,3477.0,30.0,4000.0,0.0,2000.0,1730.0,12.0,11.0,482.0
frequency_agile,config_168:frequency_agile,9,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05563494331713823,0.007962253022707167,0.9589490968801314,0.146,0.046487499999999994,-0.13257000000000002,0.13257000000000002,93.2,68.57370184254606,137147.4036850921,277.25,277.25,554500.0,0.146,1.0,1.0,2.0,185.95,4000.0,32.0,10497.0,609.0,584.0,3391.0,27.0,4000.0,0.0,2000.0,1864.0,12.0,12.0,597.0
frequency_agile,config_168:frequency_agile,9,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05563494331713823,0.007962253022707167,0.9589490968801314,0.146,0.046487499999999994,-0.13257000000000002,0.13257000000000002,93.2,68.57370184254606,137147.4036850921,277.25,277.25,554500.0,0.146,1.0,1.0,2.0,185.95,4000.0,32.0,10497.0,609.0,584.0,3391.0,27.0,4000.0,0.0,2000.0,1864.0,12.0,12.0,597.0
frequency_agile,config_90:frequency_agile,10,sequential,Open-loop sequential sweep (baseline),0.03153153153153153,0.008342022940563087,0.9390243902439024,0.0385,-0.078375,-0.024471249999999996,0.024471249999999996,,126.0241935483871,252048.3870967742,324.3333333333333,324.3333333333333,648666.6666666666,0.0385,1.0,1.0,2.0,-313.5,4000.0,32.0,4884.0,164.0,154.0,3836.0,32.0,4000.0,0.0,0.0,0.0,6.0,6.0,186.0
frequency_agile,config_90:frequency_agile,10,random,Uniform random band selection,0.025798525798525797,0.008527131782945736,0.9692307692307692,0.0315,-0.089975,-0.01726525,0.01726525,,148.66969696969696,297339.3939393939,654.1666666666666,654.1666666666666,1308333.3333333333,0.0315,1.0,1.0,2.0,-359.9,4000.0,32.0,4884.0,130.0,126.0,3870.0,33.0,4000.0,0.0,0.0,0.0,6.0,6.0,165.0
frequency_agile,config_90:frequency_agile,10,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.048525798525798525,0.009582113388341761,0.9753086419753086,0.05925,-0.054875,-0.04468824999999999,0.04468824999999999,92.10000000000001,71.05982905982906,142119.65811965812,626.5,626.5,1253000.0,0.05925,1.0,1.0,2.0,-219.5,4000.0,32.0,4884.0,243.0,237.0,3757.0,36.0,4000.0,0.0,2000.0,1842.0,6.0,6.0,234.0
frequency_agile,config_90:frequency_agile,10,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05221130221130221,0.009390931043734908,0.9340659340659341,0.06375,-0.0497,-0.0493515,0.0493515,95.6,126.76478873239436,253529.57746478872,175.83333333333334,175.83333333333334,351666.6666666667,0.06375,1.0,1.0,2.0,-198.8,4000.0,32.0,4884.0,273.0,255.0,3727.0,35.0,4000.0,0.0,2000.0,1912.0,6.0,6.0,355.0
frequency_agile,config_90:frequency_agile,10,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05221130221130221,0.009390931043734908,0.9340659340659341,0.06375,-0.0497,-0.0493515,0.0493515,95.6,126.76478873239436,253529.57746478872,175.83333333333334,175.83333333333334,351666.6666666667,0.06375,1.0,1.0,2.0,-198.8,4000.0,32.0,4884.0,273.0,255.0,3727.0,35.0,4000.0,0.0,2000.0,1912.0,6.0,6.0,355.0
frequency_agile,config_132:frequency_agile,11,sequential,Open-loop sequential sweep (baseline),0.0297844687533846,0.00889727689404152,0.9450171821305842,0.06875,-0.043112500000000005,-0.054555,0.054555,,60.832669322709165,121665.33864541833,98.875,437.44444444444446,197750.0,0.06875,1.0,0.8888888888888888,2.0,-172.45000000000002,4000.0,32.0,9233.0,291.0,275.0,3709.0,33.0,4000.0,0.0,0.0,0.0,9.0,8.0,251.0
frequency_agile,config_132:frequency_agile,11,random,Uniform random band selection,0.02967616159428138,0.00889487870619946,0.9448275862068966,0.0685,-0.04635000000000001,-0.054285999999999994,0.054285999999999994,,111.67588932806323,223351.77865612647,182.11111111111111,182.11111111111111,364222.22222222225,0.0685,1.0,1.0,2.0,-185.40000000000003,4000.0,32.0,9233.0,290.0,274.0,3710.0,33.0,4000.0,0.0,0.0,0.0,9.0,9.0,253.0
frequency_agile,config_132:frequency_agile,11,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.053828658074298714,0.00863060989643268,0.9484732824427481,0.12425,0.020212499999999994,-0.1104545,0.1104545,90.3,56.58387096774194,113167.74193548388,156.33333333333334,156.33333333333334,312666.6666666667,0.12425,1.0,1.0,2.0,80.84999999999998,4000.0,32.0,9233.0,524.0,497.0,3476.0,30.0,4000.0,0.0,2000.0,1806.0,9.0,9.0,465.0
frequency_agile,config_132:frequency_agile,11,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05978555182497563,0.009364940005853088,0.9468267581475128,0.138,0.035949999999999996,-0.12395950000000001,0.12395950000000001,92.80000000000001,43.428301886792454,86856.60377358491,139.77777777777777,139.77777777777777,279555.55555555556,0.138,1.0,1.0,2.0,143.79999999999998,4000.0,32.0,9233.0,583.0,552.0,3417.0,32.0,4000.0,0.0,2000.0,1856.0,9.0,9.0,530.0
frequency_agile,config_132:frequency_agile,11,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05978555182497563,0.009364940005853088,0.9468267581475128,0.138,0.035949999999999996,-0.12395950000000001,0.12395950000000001,92.80000000000001,43.428301886792454,86856.60377358491,139.77777777777777,139.77777777777777,279555.55555555556,0.138,1.0,1.0,2.0,143.79999999999998,4000.0,32.0,9233.0,583.0,552.0,3417.0,32.0,4000.0,0.0,2000.0,1856.0,9.0,9.0,530.0
frequency_agile,config_115:frequency_agile,12,sequential,Open-loop sequential sweep (baseline),0.029155245452280088,0.010830324909747292,0.9590163934426229,0.02925,-0.0895,-0.013947999999999999,0.013947999999999999,,218.7887323943662,437577.4647887324,336.6,1074.4285714285713,673200.0,0.02925,1.0,0.7142857142857143,2.0,-358.0,4000.0,32.0,4013.0,122.0,117.0,3878.0,42.0,4000.0,0.0,0.0,0.0,7.0,5.0,142.0
frequency_agile,config_115:frequency_agile,12,random,Uniform random band selection,0.03040119611263394,0.010852713178294573,0.9384615384615385,0.0305,-0.09155,-0.015202499999999996,0.015202499999999996,,131.09016393442624,262180.3278688525,449.2,1154.857142857143,898400.0,0.0305,1.0,0.7142857142857143,2.0,-366.20000000000005,4000.0,32.0,4013.0,130.0,122.0,3870.0,42.0,4000.0,0.0,0.0,0.0,7.0,5.0,122.0
frequency_agile,config_115:frequency_agile,12,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04909045601794169,0.01080653663679494,0.9563106796116505,0.04925,-0.0673875,-0.03405975,0.03405975,94.95,102.09158415841584,204183.1683168317,290.0,1571.142857142857,580000.0,0.04925,1.0,0.5714285714285714,2.0,-269.55,4000.0,32.0,4013.0,206.0,197.0,3794.0,41.0,4000.0,0.0,2000.0,1899.0,7.0,4.0,202.0
frequency_agile,config_115:frequency_agile,12,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05357587839521555,0.011128775834658187,0.9513274336283186,0.05375,-0.061775000000000004,-0.038460999999999995,0.038460999999999995,95.39999999999999,66.54888888888888,133097.77777777775,251.2,1013.4285714285714,502400.0,0.05375,1.0,0.7142857142857143,2.0,-247.10000000000002,4000.0,32.0,4013.0,226.0,215.0,3774.0,42.0,4000.0,0.0,2000.0,1908.0,7.0,5.0,225.0
frequency_agile,config_115:frequency_agile,12,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05357587839521555,0.011128775834658187,0.9513274336283186,0.05375,-0.061775000000000004,-0.038460999999999995,0.038460999999999995,95.39999999999999,66.54888888888888,133097.77777777775,251.2,1013.4285714285714,502400.0,0.05375,1.0,0.7142857142857143,2.0,-247.10000000000002,4000.0,32.0,4013.0,226.0,215.0,3774.0,42.0,4000.0,0.0,2000.0,1908.0,7.0,5.0,225.0
frequency_agile,config_149:frequency_agile,13,sequential,Open-loop sequential sweep (baseline),0.030290102389078498,0.009259259259259259,0.9681818181818181,0.05325,-0.06,-0.03885025,0.03885025,,231.79142857142858,463582.85714285716,88.44444444444444,88.44444444444444,176888.88888888888,0.05325,1.0,1.0,2.0,-240.0,4000.0,32.0,7032.0,220.0,213.0,3780.0,35.0,4000.0,0.0,0.0,0.0,9.0,9.0,350.0
frequency_agile,config_149:frequency_agile,13,random,Uniform random band selection,0.030147895335608646,0.009273979862215157,0.9380530973451328,0.053,-0.0636,-0.03857725,0.03857725,,148.721875,297443.75,119.33333333333333,119.33333333333333,238666.66666666666,0.053,1.0,1.0,2.0,-254.4,4000.0,32.0,7032.0,226.0,212.0,3774.0,35.0,4000.0,0.0,0.0,0.0,9.0,9.0,320.0
frequency_agile,config_149:frequency_agile,13,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04863481228668942,0.009615384615384616,0.95,0.0855,-0.023387500000000002,-0.071079,0.071079,86.4,132.7064128256513,265412.82565130264,261.8888888888889,261.8888888888889,523777.7777777778,0.0855,1.0,1.0,2.0,-93.55000000000001,4000.0,32.0,7032.0,360.0,342.0,3640.0,35.0,4000.0,0.0,2000.0,1728.0,9.0,9.0,499.0
frequency_agile,config_149:frequency_agile,13,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05688282138794084,0.009207589285714286,0.9615384615384616,0.1,-0.006899999999999998,-0.08580400000000002,0.08580400000000002,92.15,111.40119250425894,222802.3850085179,299.3333333333333,299.3333333333333,598666.6666666666,0.1,1.0,1.0,2.0,-27.599999999999994,4000.0,32.0,7032.0,416.0,400.0,3584.0,33.0,4000.0,0.0,2000.0,1843.0,9.0,9.0,587.0
frequency_agile,config_149:frequency_agile,13,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05688282138794084,0.009207589285714286,0.9615384615384616,0.1,-0.006899999999999998,-0.08580400000000002,0.08580400000000002,92.15,111.40119250425894,222802.3850085179,299.3333333333333,299.3333333333333,598666.6666666666,0.1,1.0,1.0,2.0,-27.599999999999994,4000.0,32.0,7032.0,416.0,400.0,3584.0,33.0,4000.0,0.0,2000.0,1843.0,9.0,9.0,587.0
frequency_agile,config_119:frequency_agile,14,sequential,Open-loop sequential sweep (baseline),0.03123287671232877,0.012152308938698352,0.9595959595959596,0.07125,-0.03855,-0.055531750000000005,0.055531750000000005,,387.5558375634518,775111.6751269036,246.66666666666666,246.66666666666666,493333.3333333333,0.07125,1.0,1.0,2.0,-154.20000000000002,4000.0,32.0,9125.0,297.0,285.0,3703.0,45.0,4000.0,0.0,0.0,0.0,12.0,12.0,394.0
frequency_agile,config_119:frequency_agile,14,random,Uniform random band selection,0.026410958904109588,0.01200320085356095,0.9601593625498008,0.06025,-0.05506250000000001,-0.044435249999999996,0.044435249999999996,,339.8185840707965,679637.168141593,487.45454545454544,780.0833333333334,974909.0909090908,0.06025,1.0,0.9166666666666666,2.0,-220.25000000000003,4000.0,32.0,9125.0,251.0,241.0,3749.0,45.0,4000.0,0.0,0.0,0.0,12.0,11.0,339.0
frequency_agile,config_119:frequency_agile,14,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.0513972602739726,0.011684240524365916,0.955193482688391,0.11725,0.012774999999999998,-0.10200350000000001,0.10200350000000001,93.75,274.5326633165829,549065.3266331658,508.0,798.9166666666666,1016000.0,0.11725,1.0,0.9166666666666666,2.0,51.099999999999994,4000.0,32.0,9125.0,491.0,469.0,3509.0,41.0,4000.0,0.0,2000.0,1875.0,12.0,11.0,597.0
frequency_agile,config_119:frequency_agile,14,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.054356164383561646,0.012335054503729202,0.9649805447470817,0.124,0.020425,-0.10854975000000001,0.10854975000000001,88.5,314.0449804432855,628089.960886571,176.54545454545453,495.0833333333333,353090.90909090906,0.124,1.0,0.9166666666666666,2.0,81.69999999999999,4000.0,32.0,9125.0,514.0,496.0,3486.0,43.0,4000.0,0.0,2000.0,1770.0,12.0,11.0,767.0
frequency_agile,config_119:frequency_agile,14,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.054356164383561646,0.012335054503729202,0.9649805447470817,0.124,0.020425,-0.10854975000000001,0.10854975000000001,88.5,314.0449804432855,628089.960886571,176.54545454545453,495.0833333333333,353090.90909090906,0.124,1.0,0.9166666666666666,2.0,81.69999999999999,4000.0,32.0,9125.0,514.0,496.0,3486.0,43.0,4000.0,0.0,2000.0,1770.0,12.0,11.0,767.0
frequency_agile,config_186:frequency_agile,15,sequential,Open-loop sequential sweep (baseline),0.029375994012536252,0.009872029250457038,0.9486404833836858,0.10241356816699282,-0.001956947162426619,-0.08787345075016309,0.08787345075016309,,78.05744680851063,156114.89361702127,301.3636363636364,270.2307692307692,602727.2727272727,0.10241356816699282,1.0,0.8461538461538461,2.0,-6.000000000000014,3066.0,32.0,10689.0,331.0,314.0,2735.0,27.0,3066.0,0.0,0.0,0.0,13.0,11.0,235.0
frequency_agile,config_186:frequency_agile,15,random,Uniform random band selection,0.028721115165123025,0.009475218658892129,0.953416149068323,0.10013046314416177,-0.007860404435746903,-0.08571069797782126,0.08571069797782126,,111.72850678733032,223457.01357466064,184.72727272727272,398.38461538461536,369454.5454545454,0.10013046314416177,1.0,0.8461538461538461,2.0,-24.10000000000001,3066.0,32.0,10689.0,322.0,307.0,2744.0,26.0,3066.0,0.0,0.0,0.0,13.0,11.0,221.0
frequency_agile,config_186:frequency_agile,15,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.054167836093179905,0.009323064450749898,0.9666110183639399,0.1888454011741683,0.09628180039138944,-0.1749634703196347,0.1749634703196347,88.12785388127854,74.24358974358974,148487.17948717947,235.5,224.30769230769232,471000.0,0.1888454011741683,1.0,0.9230769230769231,2.0,295.2,3066.0,32.0,10689.0,599.0,579.0,2467.0,23.0,3066.0,0.0,1533.0,1351.0,13.0,12.0,429.0
